,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
860,The astronaut is in space, The astronaut is near the space station.,"[ 1.1576984   5.2374983   2.7176402  ... -0.08367326 -1.1203527
  1.0306302 ]","[ 0.7669425   4.413257    3.5972567  ...  0.27496684 -1.0957327
  2.192583  ]"
861,The space station is in orbit, The space station is near the Earth.,"[ 0.99758583  1.2215384   1.4272996  ...  0.18630236 -4.297312
  0.53224903]","[-0.7700088   3.2631755   2.375642   ...  0.59296894 -2.5400338
  1.9148802 ]"
862,The rocket is launching, The rocket is on the launchpad.,"[-0.6671848   5.771232    3.856359   ...  0.43641534 -4.4482756
  3.2202377 ]","[-4.0387597   4.043156    3.8445518  ...  0.28068084 -3.8101912
  2.546865  ]"
863,The spaceship is traveling through space, The spaceship is near a planet.,"[-0.62810636  3.1591108   1.061242   ...  0.16582988 -4.086704
  0.43407795]",[-2.0627153  2.8892665  2.3344576 ...  1.3560092 -2.5884392  1.5865152]
864,The shuttle is landing, The shuttle is above the runway.,"[-0.7173517   4.157366    4.605642   ...  0.22200629 -4.384646
  0.91713685]","[-1.151617    4.333571    4.5786166  ...  0.17811404 -3.1878974
  1.0713727 ]"
865,The satellite is transmitting data, The satellite is receiving data.,[-2.7376688  5.344649   2.7783735 ... -0.6534216 -5.6505914  2.9147274],[-3.5202038  5.7923827  3.6525924 ... -0.5482089 -4.283602   2.7385685]
866,The telescope is observing space, The telescope is pointed elsewhere.,[-3.0853946  3.2186322  4.4864373 ... -1.1189169 -3.4628365  2.35715  ],[-2.9381542  2.7665517  4.2304263 ... -2.3485048 -1.7728673  2.2686746]
867,The observatory is studying stars, The observatory is observing planets.,"[-2.165173   -0.54484594  1.1820532  ... -1.7011127  -4.091332
  0.7788921 ]","[-1.8266871  -0.56941545  2.3705368  ... -1.6290233  -3.2302308
  0.6966333 ]"
868,The astronomer is studying the cosmos, The astronomer is observing a specific object.,"[-2.898991    2.315987    3.0886188  ...  0.35013384 -2.6947753
  1.078123  ]","[-1.1049705   0.8515246   3.510764   ...  0.88721913 -3.396289
  0.53215003]"
869,The book is on the shelf, The book is inside the shelf.,"[-1.725624   -0.44001684  0.7330263  ...  0.7511699   1.3279008
  2.2896907 ]","[-0.68181086  0.6720667   2.2772357  ...  1.4320365   2.939159
  2.7806761 ]"
870,The pen is in the drawer, The pen is on the desk.,[1.8949083  4.507417   2.4583008  ... 0.29620093 0.18210477 1.3417865 ],"[ 1.4411288   5.6932135   1.6288817  ... -1.1862814   0.06776779
  1.4628328 ]"
871,The lamp is on the table, The lamp is under the table.,"[-0.02632979  2.1397612   0.70023125 ... -0.99679524 -1.9675412
  2.4262495 ]",[ 0.8281092  3.9798634  2.53828   ... -1.1236817 -0.9597468  2.8444767]
872,The chair is against the wall, The chair is away from the wall.,"[-0.11385542  0.7233138  -0.6780891  ...  0.33932152  1.5869869
  2.9108086 ]",[0.11529446 1.3769853  1.7886231  ... 0.01357763 4.5337825  2.9657087 ]
873,The picture is above the sofa, The picture is beside the sofa.,"[-2.0780044  -2.765899    1.1677628  ... -0.92347836  0.49311766
  2.5784988 ]","[ 0.50678045 -1.4613374   1.3694202  ...  0.14135425  1.1466093
  2.563299  ]"
874,The clock is on the mantelpiece, The clock is under the mantelpiece.,"[-0.34823966 -0.5486601   2.317526   ... -1.726626   -1.5294001
  1.0740877 ]","[ 1.3275495   0.40117043  1.6792812  ... -2.241679   -0.06619021
  1.9206347 ]"
875,The apple is on the plate, The apple is beside the plate.,"[ 2.2526948   3.642704    1.6003923  ... -0.9759818   0.66822547
 -0.19780596]","[ 4.826511    3.3492239   2.9441893  ... -0.11746756  1.1629499
 -1.2151031 ]"
876,The orange is near the banana, The orange is far from the banana.,"[ 0.0534333   3.8086374   2.084871   ...  0.7995126  -0.30736253
  2.0816185 ]","[-0.4466151   2.7706304   1.846691   ...  0.5356842  -0.21840766
  2.0949244 ]"
877,The grapes are in the bowl, The grapes are beside the bowl.,[-0.0979844  1.7602972  2.4718747 ... -0.3323764  1.1936241 -0.6447255],"[ 2.6935277   2.7627823   3.217567   ... -0.04944513  0.2810574
 -0.20634344]"
878,The bread is on the counter, The bread is in the breadbox.,"[ 0.12699597  2.622318    0.9370881  ...  0.4500015  -0.24565554
  1.3450326 ]",[0.45612758 3.0929112  2.453638   ... 0.8482086  2.196799   1.1376615 ]
879,The milk is in the refrigerator, The milk is on the counter.,"[ 0.05894589  3.15117     2.5729456  ... -0.67250055 -1.1578758
  0.07641844]","[ 0.28788036  2.6090305   4.3985057  ...  0.3685522  -0.960118
  1.1366668 ]"
880,The cheese is on the plate, The cheese is in the refrigerator.,"[-0.16622005  2.6415002   3.698878   ... -0.10473423 -0.33065042
 -0.34716797]",[0.7642993  3.6358905  3.908733   ... 0.03654305 0.3549761  0.06956809]
881,The butter is in the fridge, The butter is on the table.,"[-1.5760636   4.2880836   2.2352293  ... -1.9151388  -1.2343512
  0.86702293]","[-0.79929256  3.5593266   2.9515202  ... -0.7681594  -0.52869123
  1.8016264 ]"
882,The eggs are in the carton, The eggs are on the counter.,"[ 0.03208297  2.4474251   1.3427323  ... -0.28250864 -1.4071859
  1.4789275 ]","[ 0.47528204  3.067079    0.7453857  ...  0.0207384  -1.240709
  1.5578861 ]"
883,The juice is in the glass, The juice is on the table.,"[-2.256451    4.23858     2.4745452  ...  2.275692   -0.298874
 -0.46641853]",[-0.8084494  4.1884837  2.5399003 ...  2.306041  -0.1692821  1.1785709]
884,The cereal is in the bowl, The cereal is on the table.,[1.4033169 4.5927467 2.187323  ... 1.0582925 1.6885489 0.5673983],[1.1416909 2.962457  3.4204526 ... 1.2988331 1.4596373 1.6267053]
885,The coffee is in the cup, The coffee is spilled on the table.,[-2.0994356  3.4482262  3.4504392 ...  0.1553963  2.117957   2.3569534],"[-0.82618296  3.1367905   2.8753803  ... -1.3228788   0.6638979
  5.643764  ]"
886,The tea is in the pot, The tea is in a mug.,"[-2.4484684   2.967137    2.969733   ...  0.21868093  0.12541075
  3.2758863 ]","[-1.3710976   2.9785178   4.1015363  ... -0.15234978  0.96987045
  4.863614  ]"
887,The sugar is in the bowl, The sugar is on the table.,"[ 0.10385863  5.5986066   2.2632866  ...  0.25678638 -0.17488122
  1.6322161 ]",[0.6350932 4.609193  2.0200374 ... 1.1888466 0.5908229 2.2447538]
888,The salt is in the shaker, The salt is spilled on the table.,[-0.5502183  5.6218677  2.7055385 ...  0.7440036 -1.1486294  1.8907326],"[ 0.47522447  5.1316004   2.906642   ...  0.5142134  -0.84033203
  3.5710163 ]"
889,The pepper is in the grinder, The pepper is on the table.,[-1.6180207  4.946635   3.0296707 ...  0.7948682 -1.5685668  2.827202 ],[-1.107955   4.2172627  3.157926  ...  1.301388  -1.1517681  2.774021 ]
890,The ketchup is in the bottle, The ketchup is on the plate.,[ 1.2707264  3.599217   2.472359  ...  2.3202794 -0.4108545  1.2128962],"[ 0.72791487  2.3635015   3.419148   ...  1.5853115  -0.53758824
  1.2840488 ]"
891,The mustard is in the jar, The mustard is on the table.,[-1.8598404  3.924504   3.721069  ...  0.846906  -1.8386054  2.782468 ],"[-1.4134713   3.310844    3.6025498  ...  0.80848175 -1.5927762
  2.6714268 ]"
892,The mayonnaise is in the jar, The mayonnaise is on the sandwich.,[ 0.0060434  2.158386   0.8533647 ...  0.5386954 -0.9104783  1.1914258],"[-0.89538276  1.1957659   1.7680337  ...  0.6915404  -1.7237351
  1.5106397 ]"
893,The lettuce is in the bag, The lettuce is on the counter.,"[ 1.3763145   2.2504559   0.66490006 ...  0.29653966 -2.2753487
  2.245176  ]","[ 1.5610275   2.0375443   1.2515051  ...  0.29130426 -2.712391
  0.84149885]"
894,The tomato is in the bag, The tomato is on the sandwich.,"[ 0.2913598   2.778385    1.5087962  ...  0.03799911 -3.52646
  2.5212488 ]","[ 1.4574649   4.684254    5.1390176  ... -0.25830215 -3.5286674
  2.4594238 ]"
895,The onion is in the bag, The onion is on the cutting board.,"[-0.40097848  2.898117    1.7958285  ...  1.6234287  -3.2199008
  4.3745594 ]","[ 0.37937626  2.562268    2.86651    ...  1.3657218  -3.272086
  2.2862272 ]"
896,The carrot is in the bag, The carrot is on the counter.,"[ 0.6448437   4.104058    3.6943185  ...  1.4055597  -0.54825515
  3.2336435 ]","[ 2.2883427e+00  4.2511473e+00  3.4363399e+00 ...  1.6091450e+00
 -6.5929387e-05  2.2888846e+00]"
897,The potato is in the bag, The potato is in the pot.,"[-2.215789    4.3828697   0.91818714 ...  0.2992148  -1.9699894
  4.2470074 ]",[-1.8231623  5.538036   2.995358  ...  0.8813113 -1.9677008  4.263043 ]
898,The broccoli is in the bag, The broccoli is on the plate.,"[-0.34254894  4.266891    1.6185547  ...  0.5764165  -1.8758836
  2.3421094 ]","[-0.97197086  4.0876255   2.965763   ...  0.25262526 -1.6049039
  1.5278828 ]"
899,The cauliflower is in the bag, The cauliflower is on the plate.,[-0.7906599  3.0620735  1.3439711 ...  1.6908072 -1.2913209  2.017958 ],[-0.5976801  3.007784   2.66044   ...  1.088774  -1.1065425  1.4145184]
900,The peas are in the bag, The peas are on the plate.,"[ 0.9039205   1.6209292   2.4761527  ...  0.79195356 -2.181555
  1.393455  ]","[ 1.0255483   1.7707158   2.3967361  ...  0.14404906 -1.8197817
  1.2769852 ]"
901,The corn is in the bag, The corn is on the cob.,[-0.7223167  2.8453264  2.3481386 ...  2.458509  -1.0738298  1.8040996],[-1.010211   2.867141   2.7719967 ...  1.5468069 -1.6887748  2.3732178]
902,The beans are in the bag, The beans are in the pot.,"[-2.7731428   3.6820917   1.9700457  ... -0.65435416 -0.8399946
  1.6605406 ]","[-3.3052304   4.3541303   2.425697   ... -0.10085193 -1.2861214
  1.8836935 ]"
903,The rice is in the bag, The rice is in the pot.,"[ 1.3337673   5.5421576   1.5751357  ...  0.32690206 -0.9176679
  0.97839546]",[ 0.6566643  5.707444   2.849714  ...  1.3022068 -0.3459603  1.2701255]
904,The pasta is in the bag, The pasta is in the pot.,"[ 1.3991226   3.6200693   1.459278   ...  0.47956362 -0.8702856
  2.2106197 ]","[ 0.87464035  3.2856019   2.9769151  ...  0.24344821 -1.030074
  2.222167  ]"
905,The sauce is in the jar, The sauce is on the pasta.,[-1.0483917  3.132715   3.6336467 ...  0.781141  -2.3275783  2.5159538],"[-0.9052766   2.5338457   4.173234   ...  0.33940405 -3.212587
  2.6644194 ]"
906,The cheese is in the bag, The cheese is on the pizza.,"[ 0.23838802  3.4460433   3.293814   ... -0.30624282  0.26799524
 -0.1082656 ]","[ 0.381536    2.7078736   4.8755026  ...  0.17077777 -1.2083294
  0.97260636]"
907,The pepperoni is in the bag, The pepperoni is on the pizza.,"[-1.142131    1.8446862   3.515517   ...  1.7179136  -0.69506824
  1.4612986 ]",[-2.2212362  1.5876834  3.946008  ...  1.5936955 -1.2258203  1.0730354]
908,The mushrooms are in the bag, The mushrooms are on the pizza.,"[ 0.37112817  1.9116749   1.919314   ...  1.0878795  -1.218296
 -0.17681384]","[ 0.22234678  1.8884163   2.9404159  ...  0.2207261  -2.0880504
  0.41435337]"
909,The olives are in the bag, The olives are on the pizza.,"[-0.42507425  1.4108107   0.612543   ...  1.8292665  -0.48269898
 -0.8939902 ]",[-0.5726209  1.1173329  1.7827682 ...  1.7249409 -1.7410522 -0.1751065]
910,The peppers are in the bag, The peppers are on the pizza.,"[-0.36449513  1.17315     1.6987058  ...  1.521881   -2.7699225
  1.936941  ]","[-1.1318592   1.859586    2.6611142  ...  0.85858184 -3.1454911
  2.3573463 ]"
911,The onions are in the bag, The onions are on the pizza.,"[-0.21733718  1.8594828   1.3588477  ...  1.0173918  -2.8539355
  2.6159582 ]","[-0.97877216  1.7515818   3.1254654  ...  0.8067142  -3.194409
  2.4290848 ]"
912,The spinach is in the bag, The spinach is on the pizza.,"[-0.13029408  2.8772843   1.7612149  ...  1.9464186  -2.7240288
  1.4703616 ]","[-0.56832004  1.9563887   2.3499494  ...  1.6515627  -3.4178562
  1.3569138 ]"
913,The sausage is in the bag, The sausage is on the pizza.,"[-2.351341    4.277072    3.9452085  ...  0.7776487   0.20783032
  1.9259418 ]",[-2.784725   2.5580952  4.292745  ...  0.6256167 -0.2314787  1.8026246]
914,The bacon is in the bag, The bacon is on the pizza.,[-2.6168854  2.862944   3.6461952 ...  2.4073842 -0.9778161  1.7137332],[-3.2914119  1.7890888  4.7383184 ...  1.6935955 -2.1608756  1.355243 ]
915,The ham is in the bag, The ham is on the sandwich.,[0.30239442 4.7040296  2.486614   ... 0.33580494 1.4616061  0.55452013],[0.49416032 4.325917   4.630062   ... 0.23829834 0.31514856 1.6984764 ]
916,The turkey is in the bag, The turkey is on the sandwich.,[-2.4822848  3.6455     1.0820552 ... -1.7759572  1.5370239  1.8528236],[-2.9190872  2.9478257  2.789148  ... -1.6951504  0.9178506  3.0770748]
917,The roast beef is in the bag, The roast beef is on the sandwich.,"[-3.6403983   1.8302946   1.4796219  ...  0.04705307 -0.6592259
  2.1760752 ]","[-4.65485     1.3274525   3.0423036  ...  0.10880996 -0.86946386
  2.2664979 ]"
918,The chicken is in the bag, The chicken is on the plate.,"[-0.16614668  3.6515782   1.6445341  ...  0.96997404  0.20484595
  2.0271099 ]","[-0.34909195  3.4754443   2.3620296  ...  0.6389236   0.0976392
  2.275325  ]"
919,The fish is in the bag, The fish is on the plate.,"[-0.8549339   3.418482    2.2074015  ...  0.5346925   0.58624476
  3.0118504 ]","[-0.90478885  3.174246    3.5351236  ...  1.1726788   0.11634658
  2.4485188 ]"
920,The steak is in the bag, The steak is on the grill.,[-3.2639275  3.9507153  3.7497518 ...  0.599188  -0.8541185  3.4556186],[-4.1244855  3.855347   4.8942995 ... -0.2907233 -1.6995028  2.6820488]
921,The pork chop is in the bag, The pork chop is on the plate.,[-1.2453476  2.8517702  2.4996064 ...  1.3416786  1.0796896  2.5874693],"[-1.7823207   2.2600448   3.328813   ...  0.73277414  1.4947882
  2.5154924 ]"
922,The lamb chop is in the bag, The lamb chop is on the plate.,"[-1.3757812   0.15920295  2.3057802  ... -0.07592956 -0.6090008
  1.9131316 ]","[-1.9167477  -0.10680526  2.5473533  ... -0.11249875 -0.5123035
  1.406098  ]"
923,The shrimp is in the bag, The shrimp is on the plate.,"[-0.85106444  3.4669619   2.37057    ...  1.1645417   0.65227705
  1.9620336 ]","[-1.4083604   2.241314    3.2842908  ...  1.266658    0.64267504
  1.5108536 ]"
924,The lobster is in the bag, The lobster is on the plate.,"[-1.1461091   3.483567    1.5231318  ... -0.24846806  1.0498925
  3.5165625 ]","[-1.7484645   2.4686236   2.1321926  ... -0.08937404  0.41436887
  2.694118  ]"
925,The crab is in the bag, The crab is on the plate.,[0.16091543 3.759694   2.0946822  ... 0.25762504 1.3812128  2.813853  ],[-0.7538361  3.334357   2.3348691 ...  0.7658714  1.3561227  2.2703063]
926,The clams are in the bag, The clams are in the pot.,"[ 1.1781867   1.9577507   2.2101262  ...  0.87857586 -0.13909125
  1.3954202 ]","[ 0.53142047  2.7738833   3.1844802  ...  0.9086354  -0.37161046
  1.701588  ]"
927,The mussels are in the bag, The mussels are in the pot.,"[-0.53730035  2.6983      2.4445803  ...  1.1245261  -0.92361987
  2.2418444 ]","[-0.65160376  3.074349    2.9350882  ...  1.0988153  -1.2254298
  2.3291008 ]"
928,The scallops are in the bag, The scallops are on the plate.,"[-1.126074    0.21542849  0.9383517  ...  0.3862674  -1.4832498
  1.2173481 ]","[-1.3446424  -0.01843476  1.3032877  ...  0.12082907 -1.7427632
  1.395379  ]"
929,The tuna is in the can, The tuna is on the sandwich.,[-1.2500409  4.441627   2.6110153 ...  1.3185936 -0.2583826  2.0354068],[-2.2307203  3.2477734  4.887809  ...  0.9422542 -2.0801322  2.0170312]
930,The salmon is in the can, The salmon is on the plate.,"[-0.58971465  4.179961    2.9721692  ...  1.1312526  -0.49909243
  2.1282127 ]","[-1.6369933   3.1612554   3.5910661  ...  0.90500915 -1.1424584
  0.8280603 ]"
931,The cat is on the mat, The cat is under the mat.,"[ 5.6813183   3.2289016   2.554758   ...  0.41040835 -4.258536
  4.2168326 ]",[ 6.2550273  4.062907   3.0316966 ... -1.0512835 -3.2963374  4.093743 ]
932,The dog is near the door, The dog is in the doorway.,"[ 3.67582     5.611076    1.1014596  ... -0.63896036 -0.05362769
  1.6511058 ]",[4.4014854  4.228334   1.3873326  ... 0.7524968  0.38609335 3.1073978 ]
933,The bird is in the nest, The bird is beside the nest.,"[-0.3783163   3.6546972   3.3715012  ... -1.8349231  -0.02856616
  2.2075663 ]","[ 2.6512218   3.9019883   3.796755   ... -1.0998634  -0.30203766
  3.4820447 ]"
934,The squirrel is in the tree, The squirrel is at the base of the tree.,"[ 0.4638593   3.3050606   3.1401904  ... -2.666917   -0.38449636
  0.81657267]",[ 0.1067476  1.1665833  4.306487  ... -3.4107041  0.765347   1.770663 ]
935,The rabbit is in its hole, The rabbit is near its hole.,"[ 3.8344994   3.4194956   2.3416605  ... -0.10813115 -2.1360862
  2.1261363 ]",[ 3.803035   5.346295   1.8276117 ... -0.91122   -0.5289496  2.5843856]
936,The deer is in the forest, The deer is at the edge of the forest.,[ 1.73478    1.0328001 -1.1278268 ... -1.390635   1.048364   1.3007005],"[ 1.3981335  -0.21123049 -0.39416057 ... -0.964417    2.0208058
  1.4733537 ]"
937,The lion is near the river, The lion is in the river.,"[ 0.8617534   6.332905   -0.6175659  ...  0.62720865 -0.29248264
  3.9878023 ]","[ 2.577668    6.128384   -0.45192066 ...  1.2459391  -0.6164338
  5.119267  ]"
938,The elephant is on the plain, The elephant is near the plain.,"[-0.7071591   3.0898883   1.57454    ... -0.74013376 -0.4613285
  2.363059  ]",[0.5324965  4.011962   2.0132859  ... 0.05072125 0.42231092 3.1995792 ]
939,The monkey is in the jungle, The monkey is near the jungle.,"[ 1.5851432   4.6325817   2.4547539  ... -0.22796337  0.8027415
  2.961851  ]",[1.7490292 5.0753717 1.9591157 ... 0.3260847 1.6187986 3.2030513]
940,The zebra is in the herd, The zebra is away from the herd.,"[-1.6371776   2.156054    1.7471396  ...  0.68149006 -0.5023549
  4.654369  ]",[-1.6115704  1.7070754  1.7818595 ...  0.5504773 -0.6541712  3.7724369]
